Project Name,Proposal State,Round,Grant Category,Earmarks,Deliverable Checklist,Proposal Standing,OCEAN Requested,OCEAN Granted,Wallet Address,Vote URL,ipfsHash,Snapshot Batch Index,Snapshot Batch Index No,Voted Yes,Voted No
Evotegra,Funded,8,Unleash Data,General,"Our image collection, annotation, and publishing process follows a waterfall-like structure.
Although we have 50% of the grant carried over, we are realizing the expenses for this batch of data now (Round 8), and amortizing the payment/work over the next 1-2 months.
Here is the work delivered & realized.
[x] Collect 100.000 images from diverse road scenes in Germany (Completed September 2021). This was completed within the budget and time. It cost 50% of the grant, and allowed us to kick off the annotation process.
[x] TBD: Annotate the images in ~300 classes (~1 month). Annotation can now start since data collection was completed. This will cost 47.5% of the remainder grant amount, and should be delivered by October to November.
[x] TBD: Publish the dataset in a pool for the initial price of 1 Ocean (~1 month). Publishing will take place after annotation is completed. This will cost a final 2.5% of the grant available, and should be delivered shortly after annotation is finished October to November .",Completed,33208,33208,0x61B15998893cC746B46C08FEdEE13a0d1b33bBa9,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmYvPDafFkyxj1nZ5s48woYDHfYZoDpiGNb5jAkNrNn1mC,QmYvPDafFkyxj1nZ5s48woYDHfYZoDpiGNb5jAkNrNn1mC,,,709990,300000
OurNet,Funded,8,Unleash Data,New Entrants,,Unreported,33208,33208,0x3D5a3052fF5A3C65f5c300cF7bAA4C08617509B9,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmZ1JgN42kHFr5371sx9AsiLaLCYb2Zges7xCGS7mBcvPZ,QmZ1JgN42kHFr5371sx9AsiLaLCYb2Zges7xCGS7mBcvPZ,,,489009,0
Onshore Ocean,Funded,8,Build & Integrate,General,"[x] [ x ] PoC jupyter hub notebooks > http://164.90.253.88/ please use dummy credentials u: abc pw: abc
[x] [ x ] Notion wiki > https://wealthy-snowshoe-969.notion.site/Algovera-Wiki-c47a6eec1b1f4f20855519cc134980fa
[x] [ x ] Hosted Web App Landing Page > https://www.algovera.io/",Completed,33208,33208,0x7af50AE9F5c72e917Fa020F406b23F0b2B685437,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmXdTL4QSEH7TSGXgybajCiEhrbR5jvD3r6AaSRxH4KNBb,QmXdTL4QSEH7TSGXgybajCiEhrbR5jvD3r6AaSRxH4KNBb,,,1502714,0
DIMO Electric Vehicle,Funded,8,Unleash Data,New Entrants,,Unreported,33208,33208,0xB068F7147724619A961494e55FdBB104468c90c8,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmY5j9YqVcGP6oWJtYgWbqfsfMwZuSQrFR67hyY4TwQn7m,QmY5j9YqVcGP6oWJtYgWbqfsfMwZuSQrFR67hyY4TwQn7m,,,683721,26366
RugPullIndex,Funded,8,Build & Integrate,General,"[x] [x] Rebuild RPI crawler using the Erigon API; Crawler should have more throughput and actuality; We’ll start crawling Balancer V1 pools.
The crawler has been rebuilt using the Erigon API. We’ve done loadtests on Erigon and we’re confident that we’ll be able to make up to 1000 req/s. We haven’t managed to crawl all Balancer V1 in existence pools but we’ve started trying to understand what that task entails. In case we decided to crawl all Balancer V1 pools; we’ll have to raise further funds in a future round.
[x] [x] Serve as much data as possible to the OCEAN community for building DATA&DEFI apps.
These are our website stats since August 3, 2021 (the last time we received funding):

2034×1006 154 KB

Our website and API were continuously online. We’ve addressed all problems that arose as fast as possible. In fact, we even mitigated a hard fork of the Ethereum main chain and the website continued to be up even when there was 200 people simultaneously online when we hit the Hacker News front page:

1704×436 86.1 KB

[x] [x] Measure & optimize more; API usage & website conversion rates
[x] [x] Identify additional metrics that will be shared on Rug Pull Index. This work is being actioned following our user research findings. Explanations of what these metrics are and why they are important will be created and shared on the RPI blog to attract new RPI users and make RPI a more valuable resource for existing users.
I’ll mark these tasks as done though I guess we could have done more targeted work to solve it. All throughout August and September Scott and I had repeated conversations on which direction we want to take the company towards. As we both concluded: We first needed to figure out what we’re actually doing before we commit to any metrics. So here’s what we’ve done until now:
- We’ve identified shared goals that we have with the project
- We have further investigated offline how I can incorporate a company; We still have a lot of unknowns and doubts though so it could take more time.
- We have done some initial work to understand what it takes from a technical perspective to measure our metrics.
- We’ve spent some time elaborating on all personas that interact with rugpullindex and what their motivations are; We now have a good overview of who we want to serve.
- I’ve written a couple of blog posts that also address some questions we’ve asked ourselves in the process:
    - Is Competition For Losers?
    - We’re not a startup
    - On Building The Infamous “Version 2”
Finally; We now have developed first drafts for what we think is an exciting vision and mission for the rug pull index. We have internal documents that do a good job outlining what it is, but to publicize it; I think it’d be advisable for us to re-iterate. I’ll close this deliverable for now though.",Completed,19391,19391,0x005241438cAF3eaCb05bB6543151f7AF894C5B58,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmWQQqJbdLYTW5sU3Khif1gxmeEXoujRzwzHP5uJiPwX9h,QmWQQqJbdLYTW5sU3Khif1gxmeEXoujRzwzHP5uJiPwX9h,,,1639168,0
OceanTel,Down Voted,8,Build & Integrate,New Entrants,,,0,0,0x37Cf062F8a1ffF1169002C39ff816f8E331123bd,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmXjZLswEenPcEcET5d8QRRS2FBWaWZPm8uuXRDPF3S926,QmXjZLswEenPcEcET5d8QRRS2FBWaWZPm8uuXRDPF3S926,,,35290,498355
Finalized Votes4LPs,Funded,9,DAO,General,"[x] [x] Uniswap V2 [Proposal] Votes4LPs - give all Ocean tokens a vote! 4
[x] [x] Uniswap V3 [Proposal] Votes4LPs - give all Ocean tokens a vote! 2
[x] [x] Bancor V2 [Proposal] Votes4LPs - give all Ocean tokens a vote! 3
[x] [x] On further rationalizing the ROI metrics in the OCEANDAO
[x] [x] Follup work to get strategies implemented in OceanDAO snapshot space.
",Completed,3638,3638,0x005241438cAF3eaCb05bB6543151f7AF894C5B58,https://snapshot.org/#/officialoceandao.eth/proposal/QmckccQhWLH5yrAHpTFBy3gX34fbNJzZewBYNMFgybWA6u,QmckccQhWLH5yrAHpTFBy3gX34fbNJzZewBYNMFgybWA6u,,,1918232,0
Homomorphic Encryption for Ocean Market,Funded,9,Build & Integrate,New Entrants,,Unreported,22764,22764,0x69E49561bbdB44CaF87ae6505f7330bAf8dD32BF,https://snapshot.org/#/officialoceandao.eth/proposal/QmZhcAPS74C4PA28XJg3btQHUyyTdVd3Nir7nLN1LbANa1,QmZhcAPS74C4PA28XJg3btQHUyyTdVd3Nir7nLN1LbANa1,,,123125,0
RAZ Finance,Funded,9,Unleash Data,General,"Our first dataset has been published to the Ocean Market.
[x] Grant Deliverable 1
Impact in Action: Practical impact measurement and management, stakeholder engagement, ESG and sustainability datasets traded on the Ocean Market
The STRORC-30 dataset features expanded data related to practical “Impact in Action” as influenced by stakeholders across both developed and emerging markets, beyond established frameworks and reporting models. The dataset will therefore be able to influence research and development related to impact metrics, ESG assessment frameworks, and regulations such as the Sustainable Finance Disclosure Regulation (SFDR). The increasing scope of the data collected therefore makes STRORC-30 of interest to a wider range of decision-makers, sustainability, impact and ESG practitioners, as well as asset managers.
RAZ Finance is a Crypto AM Awards nominee in the Environment, Social and Governance category. The support of the Ocean DAO community in relation to our project has been published on all RAZ social media channels: LinkedIn, Twitter and Instagram.
[x] Grant Deliverable 2
RAZ Network membership revenue generated via OCEAN
Update: Our main platform will be accessible to any $RAZ token holder. Customized platforms for individual companies and initiatives will be a paid feature as part of due diligence and impact-financial data verification processes. As such, our revenue stream has expanded from the initial membership-based model, to a feature-driven model that will make it possible for a larger number of companies, as well as nonprofits, to access RAZ.
[x] Grant Deliverable 3
Impact Finance Evolved: Integrated Financial, Environmental, Social and Governance Datasets Traded on the Ocean Market by January 1st 2022
Update: Our initial model was based on the engagement of a small group of initial early adopters. We have since transitioned to an open platform model that makes it possible for our DAO community to access RAZ, while paid features are customized for business and nonprofit use cases. Our DAO community is launching “calls for proposals” in specific impact areas, including “Regenerative Innovation - Wellness, Agriculture and Production” as well as “Ocean Impact”. Our DAO will be voting on which projects to fund as a result of these calls. Companies will be utilizing RAZ to provide data on their impact and financial performance to qualify for funding and list their opportunities on our platform. As such, we will be casting a wider net that will allow us to collect data faster and more efficiently. Revenue from the trading of data as part of our Ocean Market datapools will go back to the RAZ DAO treasury to be deployed to winning proposals, therefore this creates more incentivization for companies to participate and provide data. This process overcomes an early-stage challenge we experienced related to how to incentivize companies to consent to their data being traded as part of an Ocean Market pool.",Completed,22764,22764,0xf8388c804061d08b757BAef8d9bB5f9eF8BA90D1,https://snapshot.org/#/officialoceandao.eth/proposal/QmXbfsBJ1ftgYpWjaLzbaJuycNDRJbfdhGtkUKaGPC5cAe,QmXbfsBJ1ftgYpWjaLzbaJuycNDRJbfdhGtkUKaGPC5cAe,,,27575,0
Resilient ML,Granted,9,Unleash Data,General,"[x] In this round we will expand our offering to include:
◦ historical and current high-level extracted sentence structure features
◦ spectral and matrix factorisation features obtained from the document-document and word-word matrices, as a separate dataset
In this regard, we have released two additional datasets.
The first contains the noise-free, processed article sentences for all current news sources and assets for the complete period that the Real News Crypto dataset covers (2017-present). This dataset will be maintained and extended in the following weeks to include higher-level structural features (grammar trees and syntax graphs) of the provided sentences. The dataset is now available at a fixed price at: https://market.oceanprotocol.com/asset/did:op:a62962De45BEE6C99cae7a685D4f8ee1EaB7825C
The second dataset contains the top-3 tokens’ and articles’ spectral components (eigenvalues and eigenvectors of the word-word and document-document matrices) for the weekly article collections in the spanned period. Note that the dictionary tokens belong to a custom cryptocurrency-specific vocabulary, which has been sentiment-annotated hence it is expressive of market sentiment for the covered period. This is particularly informative for market participants wanting to gain insights into the market dynamics from an investors’ sentiment perspective. The dataset is now available at a fixed price at:
https://market.oceanprotocol.com/asset/did:op:E0AB818DB99dd89548512407A328A9D7Bf6f994a
Both of the new datasets are updated weekly on Saturday at midnight (00.00 am UTC).
[x] additional Analytics components on the prototype App to illustrate information about dataset content and article authors, relating to the KPIs of veracity and provenance identification, and adding to the currently available KPIs of volume, variety and velocity (update rate).
We have continued developing and optimising the online interactive App which provides analytics about the Real News Crypto dataset. We have now added visuals that inform about the weekly sentiment spectrum as well as provenance (authorship) information for the collection of articles for the different news sources and assets.
[x] Maintenance and data support for data buyers and expansion of current Real News Crypto dataset
We have been maintaining the Real News Crypto dataset. Furthermore, we have added NewsBTC as an additional news source, covering the complete period (2017-present), and we are currently working on integrating additional assets (Enjin, Axie Infinity, Solana and more).",Completed,22764,22764,0x4D4290CBA904aBb4dFbc1568766bCD88e67Be391,https://snapshot.org/#/officialoceandao.eth/proposal/QmNhbpH9LrPuYo3cvQfCkKVQV4ViJMmAvGQsfCQst1AxWp,QmNhbpH9LrPuYo3cvQfCkKVQV4ViJMmAvGQsfCQst1AxWp,,,813364,0
Posthuman AI,Funded,9,Unleash Data,General,"[x] [x] Towards this, we trained two models -
Model 1: AI Assistant as a service - A custom gpt2 model trained on conversational data, this model can be used to build and run conversational AI chatbots across fields, AI based games like adventure, etc. Published on Ocean Market. [Model: https://market.oceanprotocol.com/asset/did:op:4Ff0c8049458C19E08e125D6536af8716be5Ffa8
Algorithm: https://market.oceanprotocol.com/asset/did:op:16915E68A8b427321c2117Cd4B4b80d280962027 ]
Model 2: Wikipedia QA as a service - A custom roberta model + retriever pipeline trained on Open-Domain wikipedia question answering. This model can answer any question from the entirety of wikipedia text. This can be used for research across fields, such as medical, historical, academic & scientific research. [publishing this week]
[x] [x] Prepared bounty descriptions for Hackathon where developers build apps using our AI models.
[x] [x] Switched file hosting to Filecoin, and added an encryption library to maximise model security - towards building our own market. More - https://docs.google.com/document/d/1myCa3YGt-kVQzEndNVUtmlgPwXbW25oHDcjQ4OOVeSg/edit#",Completed,14309,14309,0x21e06646433954aabace8e3d93d502e423249299,https://snapshot.org/#/officialoceandao.eth/proposal/QmPAGkJ1TgEHNLSruxmXc8dVHUMhKevBLfGCRCo8z8xyjE,QmPAGkJ1TgEHNLSruxmXc8dVHUMhKevBLfGCRCo8z8xyjE,,,876696,0
WorkPi,Funded,9,Unleash Data,New Entrants,"
[x] Extra delivered: 
General knowledge base on SSI wallets, federated learning & Privacy-preserving AI. While doing the research, we realised that obtaining background information on different types of federate learning models and privacy-preserving AI models is necessary for readers to understand our research. Naturally, we included this in our documentation.
 GitHub



[x] Deliverable 1: 
Create an architecture on how the Compute-To-Data technology could be applied on SSI wallets.
Currently Ocean’s compute-to-data uses an architecture that involves kubernetes clusters where a visiting docker container contains the machine learning algorithm and kubernetes configurations allowing it access to (portions) of the data. A new method has to be devised for SSI Wallets as they are typically running on mobile phones which do not allow for apps to run kubernetes server clusters in a usable fashion.
 GitHub


[x] Deliverable 2: 
Create a knowledge base with the precise definition of Compute-To-SSI, it’s purpose, architecture (including diagrams) and the way to create software using it. This will be set up as a public git repository and will track further progress of the project as well as allow anyone to participate/contribute.
 GitHub


[x] Deliverable 3: 
Model how SSI wallets would interact with the Ocean Protocol ecosystem, i.e. rent existing machine learning models, how to pay for it, or be paid for it. This will naturally be added to the knowledge base.
This deliverable is mostly woven into the rest of the text. Most details can be found in the 2 subparts mentioned, but in order to acquire all information on this deliverable, one must read the entire document.
 GitHub


[x] Deliverable 4: 
Model how an interested party can utilize the network of SSI wallets to train their machine learning algorithm for a specific purpose. Define what taxonomies are required. This will naturally also be added to the knowledge base.
 GitHub

",Completed,22764,22764,0x6131C5bBe0FA34Dc0F96E931BcA3E611A5199EEF,https://snapshot.org/#/officialoceandao.eth/proposal/QmXp2yx9qegXCdtrHdcYgbDY1fbpuXxe3UT3zNG9nEU784,QmXp2yx9qegXCdtrHdcYgbDY1fbpuXxe3UT3zNG9nEU784,,,992222,0
Datalatte.ai,Funded,9,Unleash Data,New Entrants,"[x] Grant Deliverable 1 - report:
- A new design of our landing page (https://datalatte.ai)
- Developed a Lofi web flow for user interview
- Conducted initial user interviews. We interviewed two users aware about their data rights but with zero knowledge of the web3 ecosystem. With the knowledge gained, we have decided to Develop and conduct unmoderated online surveys for a better understanding of product requirements and customer segments. This action is stated as part of our deliverables for our Round 10 proposal.
- Incorporation
- At this moment our company is about to be incorporated as a registered entity in Singapore. This company structure was chosen in order to be able to pursue all tasks necessary in the cryptocurrency space without limitations.
[x] Grant Deliverable 2 - report:
In our current MVP, we decided to make two changes – data source and data storage system.
- Data source and MVP architecture pivot:
- We first changed our initial data source from Amazon shopping data to Netflix watching history based on major reasons: 1) the suitability of generating NFTs 2) the low data sensitivity of Netflix data. We then decided to include InterPlanetary File System (IPFS) to our current architecture which supports seamless integration with crypto wallet connect.
- Netflix Data Audit
- Netflix watching history data sets were collected from community members. We performed initial analysis of and merged the data sets with online resources. For instance, we connected with rapidAPI and which will enable us to test the validity of data owner. The preliminary code was published on our github profile in Python. https://github.com/datalatte-ai/netflix
- Datalatte data marketplace
- We engaged with the Ocean Protocoll community in our first steps towards setting up our own data marketplace. We are busy cleaning out errors in our code and en route to implement the first iteration in the upcoming days. The code will be made available on github as soon as we have a stable solution available. https://github.com/datalatte-ai/
[x] Grant Deliverable 3 - report:
- Our lightpaper published:
- https://medium.com/@datalatte.ai/datalatte-ai-light-paper-bb53dba4aa4 1
- Blog post introducing our vision through interactive short story co-authored with GPT-3:
- https://medium.com/@datalatte.ai/get-to-know-dia-an-ai-agent-on-a-mission-solving-humanitys-big-problem-with-big-data-3ab9186c8857
- Blog post debating Digital Human Right through a short story:
- https://medium.com/@datalatte.ai/digital-human-rights-5c10760d9401
All links are tweeted through our twitter account: https://twitter.com/DatalatteAI",Completed,22764,22764,0x53fdb2e2aD98a318043a447b6768Be7f4070DDd5,https://snapshot.org/#/officialoceandao.eth/proposal/QmNegMbg2PR6oyHGtSM1wn76G1nbXgMUcDirFcAVbGrzmp,QmNegMbg2PR6oyHGtSM1wn76G1nbXgMUcDirFcAVbGrzmp,,,943173,0
Walkers Reserve Currency,Rejected,9,Unleash Data,New Entrants,,No Ocean,,,0xEeEA24010c64c83BA9ac9d1dC4048CB46395B726,,,,,,
Disrupt MLS,Funded,9,Unleash Data,New Entrants,"[x] Publish an article/tutorial explaining your project as part of the grant. October 2021(COMPLETED) 
- Landing Page where buyer and seller data is collected gauging interest. October 2021 => Round 10 deliverable (UNDER CONSTRUCTION) 
- Create Listing Page (ready for beta testing(End of October 2021) => Round 10 deliverable (UNDER CONSTRUCTION)
- Get site on production environment and available to ping (End of November 2022) => Round 11 deliverable
- Maintaining user sessions => Round 11 deliverable
- API Creation - authenticated web page that gathers seller data =>Round 11 deliverable
- API Creation - making data available on Ocean Market. =>Round 11 deliverable
- Ad Creative that will lead to landing page - specifically to gauge interest in home sellers. & Blog Post Outlining Ad creative performance => Round 12 deliverable
",Completed,22764,22764,0x89128D2be9163d65b3dF2Ebf088A0904Dc48B625,https://snapshot.org/#/officialoceandao.eth/proposal/QmXz9yVV5gvQYYioLKPDGRYuyGc8sbuHPVBCgwpmWCjwR8,QmXz9yVV5gvQYYioLKPDGRYuyGc8sbuHPVBCgwpmWCjwR8,,,419577,34
DataX,Funded,9,Build & Integrate,,"[x] TradeX - documentation detailing usage
Our documentation for TradeX is live at https://datax.gitbook.io
Also created video to Swap DT to DT on TradeX - TradeX Youtube Video link
[x] TradeX - support for Polygon and BSC
Multinetwork support is added to datax.js. DataX now supports all production networks that Ocean Protocol supports.
912×632 53.1 KB
[x] StakeX - Staking Web App
Staking Web app is developed and functional. Here’s a video that shows How to Stake OCEAN (using rinkeby network)
StakeX Youtube Video link
[x] StakeX - library support for unrestricted staking/unstaking
datax.js now supports maximum staking (also shown in video above) allowed by Pool contracts.
1031×462 51.6 KB
",Completed,22114,22114,0xeFB850EA4963Eb6d1A914D4Eb0b114026da51623,https://snapshot.org/#/officialoceandao.eth/proposal/Qma3o3yuiwL5KMKsk9TYcbS67mdGmuPf2WsPnHVmvTt5Pk,Qma3o3yuiwL5KMKsk9TYcbS67mdGmuPf2WsPnHVmvTt5Pk,,,1440427,0
Ocean Greek Community,Funded,9,Outreach,New Entrants,,Unreported,13008,13008,0x0415b55044db2d3671230383262bf5f8b61694fc,https://snapshot.org/#/officialoceandao.eth/proposal/QmcFTfHyQvDHdT9wZVV22UXtwMneBCxcURd7XGb16S6S5y,QmcFTfHyQvDHdT9wZVV22UXtwMneBCxcURd7XGb16S6S5y,,,926369,32131
Data Whale,Funded,9,Build & Integrate,,"[x] [x] Test-Links for ALGA with proposed functions, some hard-coded features have been deployed until it is fully integrated in Ocean Aquarius and sub-graph. In return, documentation will be provided towards improving this library.
- Apple: https://testflight.apple.com/join/i55xaclP
- Android: https://drive.google.com/drive/u/0/folders/1MJHduioTZDkwicZUhkm3eRLoxgeoUN9c
[x] [x] YouTube videos have been delivered, leading to a positive engagement.
- https://www.youtube.com/watch?v=j1U8ufCJqXI&t=2s
- https://www.youtube.com/watch?v=F80RrOSOjB0&t=39s
- https://www.youtube.com/watch?v=vwup0rbU5QM&t=170s
- https://www.youtube.com/watch?v=sZE49GJTOfs&t=6s
- https://www.youtube.com/watch?v=in_S70xgubE
- https://www.youtube.com/watch?v=Ju4kdjaIkn0&t=7s
[x] [x] Continued generic Outreach initiatives. Backup below.
- ALT+F Summit Attendance: https://www.youtube.com/watch?v=XDXLMFd1c6c
- Held Leadership Speech on “Data as an Asset” at the American University in Dubai: https://youtu.be/HkRIyHo2t_0
- Created Medium blog post that was featured on the Middle East’s leading blockchain news outlet: https://www.unlock-bc.com/80652/the-next-big-thing-data-tokens-disrupt-a-5-trillion-us-industry/
",Completed,22764,22764,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,https://snapshot.org/#/officialoceandao.eth/proposal/QmTVtSGyvNyqD5h7PW8uJnbm9vMCp97zbt3viqDLnXEmni,QmTVtSGyvNyqD5h7PW8uJnbm9vMCp97zbt3viqDLnXEmni,,,1357982,34
Onshore Ocean,Funded,9,Build & Integrate,,"[x] [x] Create Marketing Plan
- https://www.canva.com/design/DAErDTN01h4/rUJG1N272blT4RGzwT06rA/view?utm_content=DAErDTN01h4&utm_campaign=designshare&utm_medium=link&utm_source=homepage_design_menu
[x] [x] Conduct UX research for landing page and propose UX workflow
- https://www.canva.com/design/DAEraJq_TUs/view?utm_content=DAEraJq_TUs&utm_campaign=designshare&utm_medium=link&utm_source=homepage_design_menu
[x] [x] Create Revenue Model
- https://www.canva.com/design/DAErzaHDwks/H_YJrULNS2HkA6vrQuLbFg/view?utm_content=DAErzaHDwks&utm_campaign=designshare&utm_medium=link&utm_source=homepage_design_menu
[x] [x] Add notebooks for exporting to code and uploading algorithms to Ocean Marketplace
- http://164.90.253.88/ > please use dummy credentials u: abc pw: abc
[x] [x] Create Plan for Compute-to-Data Infrastructure
- https://www.canva.com/design/DAErzlCAFlQ/ZKhawun95S5FF3Pkssa23w/view?utm_content=DAErzlCAFlQ&utm_campaign=designshare&utm_medium=link&utm_source=homepage_design_menu
",Completed,22764,22764,0x7af50AE9F5c72e917Fa020F406b23F0b2B685437,https://snapshot.org/#/officialoceandao.eth/proposal/QmV7dBtC3VNSp4CqHsGaAtdDRmzKdN1CWiYeiJrf5oUkk1,QmV7dBtC3VNSp4CqHsGaAtdDRmzKdN1CWiYeiJrf5oUkk1,,,967774,34
Coral Market,Funded,9,Build & Integrate,,"Team Opsci is happy to report that we have met all of our Round 9 deliverables and that work continues on our roadmap for Coral, our Open Science Marketplace dApp.
[x] [x] Research data object self-descriptions and mapping to Ocean Protocol Data Token Metadata
The Research Object Self Descriptions technical document has outlined basic specifications for a research data object on Ocean with emphases on self description fields that promote interoperability for parent Research Project Objects and their children (Datasets, Experiments, & Notebooks). Next steps include additional research and development, test data token deployments, and interviews with computational scientists to properly assess workflow branch points and requirements.
[x] [x] Architectural specification, diagram, and technical documentation for Coral Market Application Layer
The summary of work completed on Coral, the Scientific Data Marketplace, can be found on Opscientia Documentation: Coral Market. We have successfully forked a rebranded marketplace and have published a preliminary architecture for hosting and serving large datasets. Next steps involve updating the front-end with a landing page for scientist-friendly documentation, investigating custom back-end architecture for running our own PoA test network, and support for data storage and computation.
[x] [x] Develop best practices for engineers to onboard onto Web3 Big Data projects
Onboarding Documentation for Engineers has been created to help us onboard developers for the next stage of research and development. We expect to bring on contractors for devOps work and data engineering.
[x] [x] Publish science-friendly onboarding documentation onto Web3 marketplaces
We have published our community documentation at docs.opsci.io. Next steps include integrating user research and commissioning a front-end designer to build easy to understand onboarding materials for the Coral landing page.
[x] [x] User Research + User Requirement Design Feedback from Scientists
We have made our User Survey for Decentralised Research Data Storage & Management results open source for the community. Next steps involve releasing the materials and instrumentation on https://github.com/opscientia/desci/community/surveys and obtaining additional feedback on our first market prototype once it is published and functioning on test net.
[x] [x] Technical research reports on the integration of Filecoin Storage Auctions with Open Science Data aggregators to provide low-cost storage options for decentralized laboratories
We have made our research report on Open Neuroscience Data Archival and Retrieval on Filecoin open source. Next steps are to develop tooling to streamline painpoints for pre-processing and preparing data for submission to Filecoin. We are also actively exploring methods for submitting auctions as part of the Ocean.js workflow now that Textile has integrated a Filecoin bridge to Ethereum.
[x] [x] Rebranded Ocean Market fork on Ethereum / Polygon testnet
We have deployed a rebranded Ocean Market fork that can be found here https://market-opsci.netlify.app/ 1. We require additional architecture and back-end research to deploy a network on a test net with example scientific assets such as: datasets, computation, experiments, and notebooks.",Completed,22764,22764,0x33359285f30e7b3386de70ca500f4fe27853765b,https://snapshot.org/#/officialoceandao.eth/proposal/QmbQHFknNhRD9P3HN6HuR4QeuiR9oKdanzsLufo7otK6v8,QmbQHFknNhRD9P3HN6HuR4QeuiR9oKdanzsLufo7otK6v8,,,1244574,34
Alcor Network,Funded,9,Build & Integrate,New Entrants,"[x]  Landing page + Branding + social channels
https://alcor.network 1 (yes we rebranded Hama to Alcor)
[x]  Fork and update Ocean Provider component
We forked Provider component of Ocean and made needed updates (forked and updated provider repo can be seen in screenshot below)
1628×904 80.5 KB

[x]  Create a proxy server to handle monetisation of API endpoints
We also created a new Proxy server that compliments the updated Provider component to define custom restrictions/access conditions. This component repo is in screenshot below - access-proxy
1628×904 80.5 KB
",Completed,22764,22764,0x5b3d1710851c651ff8075a3aDe3eDFd23B557E75,https://snapshot.org/#/officialoceandao.eth/proposal/QmNnChSyVLuFxVKry9ApwkCsXNQ7pckaryBYv8mDmYrKLj,QmNnChSyVLuFxVKry9ApwkCsXNQ7pckaryBYv8mDmYrKLj,,,1377415,0
Ocean Pearl,Granted,9,DAO,,"[x] [x] Leaderboard [Leaderborad HERE]
    - [x] see whether a proposal will be funded or not at the current voting state (considering earmarked proposals)
    - [x] overview over the entire voting process
[x] [x] Filter for Projects page [Filter HERE]
    - [x] implement filter functionality for projects page
    - [x] update current categories
[x] [x] Project-Profile (aka Project-Detail) improvements [example HERE]
    - [x] image-gallery to display multiple images per project
    - [x] display social links to other external pages
[x] [x] Project Management Page [Screenshot HERE]
    - [x] upload multiple images to display on your project-profile
    - [x] add social links for your project
    - [x] adjust project category
[x] [x] SEO optimization
    - [x] optimize how pearl is found over different search engines
    - [x] optimize meta tags and shareability
[x] [x] Proposals Page [Round 10 example HERE]
    - [x] switch round metrics on round selection
    - [x] store filter options inside URL to improve shareability
[x] [x] Reliability [Uptime status page HERE]
    - [x] add auto-backup for the Database
    - [x] endpoint monitoring with Notification on downtime
[x] [x] Onboard projects and collect feedback [exceeded our targets - details in R11 proposal]
    - [x] get in touch with community to update project profiles
    - [x] start marketing to get more engagement
",Completed,22764,22764,0xe6E3459bA0d70699F54464cc4b5d273810E7EC7B,https://snapshot.org/#/officialoceandao.eth/proposal/QmWnncFrvp1dn952MU64Qgmf7a9jakqGfawNqZUSusseV5,QmWnncFrvp1dn952MU64Qgmf7a9jakqGfawNqZUSusseV5,,,1196928,34
Duggie,Funded,9,Unleash Data,New Entrants,"[x] [ x ] Grant deliverable 1
Develop an automatic image annotation framework (AIAF) to collect pet data sets via drag and drop functionality and image capturing.
Progress:
We have built out our first version of the annotation framework for Duggie, where users can simply upload or drag drop their pet and collect pet data sets. http://www.duggieworld.com/pet-create 1
You can watch this tutorial video on how this works: https://www.loom.com/share/ffe52194936b46caae01ad0762cf9070
[x] [ x ] Grant Deliverable 2
Release business whitepaper, light paper as well as community activation materials and programs.
Progress:
- Since receiving the grant, we have been able to complete our Light paper with creative deigns to make it more appealing to the readers.
- We have also rollout our White-paper V.1.0.
- For our community growth, the White-paper and light-paper will server as our community activation materials.
Light paper: https://www.dropbox.com/s/mb4gr63c75z05n5/Duggie%20Litepaper%20Intro%20%20(1).pdf?dl=0 1
White paper: https://www.dropbox.com/s/460fpiisbu6l33t/Duggie%20Whitepaper%20-%20OCEAN%20.pdf?dl=0 1
- We have also started collating a list of FAQs from our early adopter, and we hope to push list this on our website.
[x] [ x ] Grant Deliverable 3
Kickstart community-building efforts & social media following with published medium articles to sustain engagement and create awareness.


Progress:

Since the grant, we have started growing our community, securing & gripping the attention of our TA by getting them to follow us on social media.
We have also leveraged on PPC search ads, display Ads and Placements to grow our Instagram page.
We have also published an article on Medium which has a decent amount of reads. https://medium.com/@duggieworld/duggie-revolutionizing-pet-ownership-b4786aa9faa0 1
Since the grant, we increased our Instagram (@duggieworld) from 56 followers to over 5,000 followers and we are growing daily. Our Twitter (@duggieworld) has following has also grown to over over 250 followers from 16 followers. And we intend to continue the growth at this pace in order to reach more people and spread word on the project and ecosystem.
",Completed,22764,22764,0x287B37008D6E0E12Feaa162050803C0B4050AbF9,https://snapshot.org/#/officialoceandao.eth/proposal/QmZyDcwVeEd9xgjqg3a5Xg8z1YyDtnLVx3W9JwqMrnc3VB,QmZyDcwVeEd9xgjqg3a5Xg8z1YyDtnLVx3W9JwqMrnc3VB,,,710642,127698
